ProjectName,ProjectKey,Scenario,Status,PredictionModelName,InferenceMode,MetricNote,Total,TP,TN,FP,FN,Accuracy,Precision,Recall,F1Score,FalsePositiveRatio
App89,App89-422ECF26,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App890,App890-449F0B00,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App890,App890-449F0B00,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App890,App890-449F0B00,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,2,0,0.3333333333333333,0,0,0,1
App891,App891-2C8037DF,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App891,App891-2C8037DF,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App891,App891-2C8037DF,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App892,App892-146164BE,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App892,App892-146164BE,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App892,App892-146164BE,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App893,App893-7C42919D,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App893,App893-7C42919D,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App893,App893-7C42919D,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App894,App894-6423BE7C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App894,App894-6423BE7C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App894,App894-6423BE7C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App895,App895-4C04EB5B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App895,App895-4C04EB5B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App895,App895-4C04EB5B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App896,App896-33E6183A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App896,App896-33E6183A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App896,App896-33E6183A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,1,0,0.75,0.5,1,0.6666666666666666,0.5
App897,App897-1BC74519,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App897,App897-1BC74519,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App897,App897-1BC74519,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App898,App898-03A871F8,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App898,App898-03A871F8,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App898,App898-03A871F8,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App899,App899-6B899ED7,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App899,App899-6B899ED7,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App899,App899-6B899ED7,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App9,App9-6EEC05D6,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App9,App9-6EEC05D6,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App9,App9-6EEC05D6,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,4,1,0,0.8,0,0,0,1
App90,App90-2F88AA50,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App90,App90-2F88AA50,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App90,App90-2F88AA50,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App900,App900-02809516,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App900,App900-02809516,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App900,App900-02809516,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,1,0,0.75,0.5,1,0.6666666666666666,0.5
App901,App901-6A61C1F5,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App901,App901-6A61C1F5,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App901,App901-6A61C1F5,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App902,App902-5242EED4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App902,App902-5242EED4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App902,App902-5242EED4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App903,App903-3A241BB3,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App903,App903-3A241BB3,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App903,App903-3A241BB3,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App904,App904-22054892,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App904,App904-22054892,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App904,App904-22054892,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,2,0,0.3333333333333333,0,0,0,1
App905,App905-09E67571,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App905,App905-09E67571,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App905,App905-09E67571,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,4,1,0,0.8,0,0,0,1
App906,App906-71C7A250,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,1,0,1,1,0.3333333333333333,0.5,0.5,0.5,0.5
App906,App906-71C7A250,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App906,App906-71C7A250,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App907,App907-59A8CF2F,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App907,App907-59A8CF2F,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App907,App907-59A8CF2F,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App908,App908-4189FC0E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App908,App908-4189FC0E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App908,App908-4189FC0E,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App909,App909-296B28ED,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App909,App909-296B28ED,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App909,App909-296B28ED,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App91,App91-1769D72F,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App91,App91-1769D72F,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App91,App91-1769D72F,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App910,App910-16C50417,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App910,App910-16C50417,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App910,App910-16C50417,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App911,App911-7EA630F6,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App911,App911-7EA630F6,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App911,App911-7EA630F6,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,1,0,0.75,0.5,1,0.6666666666666666,0.5
App912,App912-66875DD5,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App912,App912-66875DD5,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App912,App912-66875DD5,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App913,App913-4E688AB4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App913,App913-4E688AB4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App913,App913-4E688AB4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,0,2,0,0.3333333333333333,0.3333333333333333,1,0.5,0.6666666666666666
App914,App914-3649B793,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App914,App914-3649B793,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App914,App914-3649B793,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App915,App915-1E2AE472,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App915,App915-1E2AE472,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App915,App915-1E2AE472,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App916,App916-060C1151,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App916,App916-060C1151,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App916,App916-060C1151,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App917,App917-6DED3E30,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App917,App917-6DED3E30,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App917,App917-6DED3E30,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App918,App918-55CE6B0F,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,1,0,1,1,0.3333333333333333,0.5,0.5,0.5,0.5
App918,App918-55CE6B0F,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App918,App918-55CE6B0F,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App919,App919-3DAF97EE,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App919,App919-3DAF97EE,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App919,App919-3DAF97EE,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App92,App92-7F4B040E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,4,0,1,0.8,0,0,0,0
App92,App92-7F4B040E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App92,App92-7F4B040E,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,2,2,1,0.4,0,0,0,1
App920,App920-2B097318,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App920,App920-2B097318,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App920,App920-2B097318,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App921,App921-12EA9FF7,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App921,App921-12EA9FF7,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App921,App921-12EA9FF7,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App922,App922-7ACBCCD6,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,2,2,0,0,1,1,1,1,0
App922,App922-7ACBCCD6,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,1,1,0,0.75,0.6666666666666666,1,0.8,0.3333333333333333
App922,App922-7ACBCCD6,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,0,1,0.75,1,0.5,0.6666666666666666,0
App923,App923-62ACF9B5,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App923,App923-62ACF9B5,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App923,App923-62ACF9B5,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App924,App924-4A8E2694,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App924,App924-4A8E2694,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App924,App924-4A8E2694,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,4,1,0,0.8,0,0,0,1
App925,App925-326F5373,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App925,App925-326F5373,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App925,App925-326F5373,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App926,App926-1A508052,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App926,App926-1A508052,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App926,App926-1A508052,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App927,App927-0231AD31,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App927,App927-0231AD31,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App927,App927-0231AD31,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App928,App928-6A12DA10,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App928,App928-6A12DA10,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App928,App928-6A12DA10,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App929,App929-51F406EF,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,0,2,0.3333333333333333,0,0,0,0
App929,App929-51F406EF,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App929,App929-51F406EF,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,0,2,0.3333333333333333,0,0,0,0
